"","date","price","organic","conventional","avocados_sold","year","region"
"1261",2015-10-04,0.99,0,1,"570367.24",2015,"MiamiFtLauderdale"
"1262",2015-09-27,1.31,0,1,"318048.12",2015,"MiamiFtLauderdale"
"1263",2015-09-20,0.98,0,1,"559818.31",2015,"MiamiFtLauderdale"
"1264",2015-09-13,1.26,0,1,"331077.9",2015,"MiamiFtLauderdale"
"1265",2015-09-06,0.98,0,1,"637326.79",2015,"MiamiFtLauderdale"
"1266",2015-08-30,1.24,0,1,"362232.28",2015,"MiamiFtLauderdale"
"1267",2015-08-23,1.24,0,1,"372525.3",2015,"MiamiFtLauderdale"
"1268",2015-08-16,1.24,0,1,"360308.77",2015,"MiamiFtLauderdale"
"1269",2015-08-09,0.97,0,1,"655821.9",2015,"MiamiFtLauderdale"
"1270",2015-08-02,1.22,0,1,"371660.15",2015,"MiamiFtLauderdale"
"1271",2015-07-26,1.24,0,1,"379954.31",2015,"MiamiFtLauderdale"
"1272",2015-07-19,0.96,0,1,"626841.5",2015,"MiamiFtLauderdale"
"1273",2015-07-12,1.24,0,1,"402706.71",2015,"MiamiFtLauderdale"
"1274",2015-07-05,0.98,0,1,"718152.22",2015,"MiamiFtLauderdale"
"1275",2015-06-28,1.21,0,1,"443970.6",2015,"MiamiFtLauderdale"
"1276",2015-06-21,0.96,0,1,"669409.29",2015,"MiamiFtLauderdale"
"1277",2015-06-14,1.26,0,1,"437896.64",2015,"MiamiFtLauderdale"
"1278",2015-06-07,0.99,0,1,"683877.72",2015,"MiamiFtLauderdale"
"1279",2015-05-31,1.27,0,1,"419158.75",2015,"MiamiFtLauderdale"
"1280",2015-05-24,1.01,0,1,"757305.14",2015,"MiamiFtLauderdale"
"1281",2015-05-17,1.24,0,1,"450603.36",2015,"MiamiFtLauderdale"
"1282",2015-05-10,1.28,0,1,"435547.13",2015,"MiamiFtLauderdale"
"1283",2015-05-03,0.98,0,1,"917424.76",2015,"MiamiFtLauderdale"
"1284",2015-04-26,1.25,0,1,"476017.06",2015,"MiamiFtLauderdale"
"1285",2015-04-19,1.23,0,1,"434025.46",2015,"MiamiFtLauderdale"
"1286",2015-04-12,1,0,1,"692569.85",2015,"MiamiFtLauderdale"
"1287",2015-04-05,1.11,0,1,"510738.88",2015,"MiamiFtLauderdale"
"1288",2015-03-29,1.25,0,1,"370065.74",2015,"MiamiFtLauderdale"
"1289",2015-03-22,0.97,0,1,"642934.25",2015,"MiamiFtLauderdale"
"1290",2015-03-15,1.33,0,1,"371716.28",2015,"MiamiFtLauderdale"
"1291",2015-03-08,1.3,0,1,"356311.66",2015,"MiamiFtLauderdale"
"1292",2015-03-01,1.01,0,1,"647014.16",2015,"MiamiFtLauderdale"
"1293",2015-02-22,1.24,0,1,"369819.98",2015,"MiamiFtLauderdale"
"1294",2015-02-15,1.29,0,1,"353520.71",2015,"MiamiFtLauderdale"
"1295",2015-02-08,1.25,0,1,"348210.5",2015,"MiamiFtLauderdale"
"1296",2015-02-01,0.95,0,1,"753300.79",2015,"MiamiFtLauderdale"
"1297",2015-01-25,1.27,0,1,"398055.71",2015,"MiamiFtLauderdale"
"1298",2015-01-18,1.3,0,1,"405138.19",2015,"MiamiFtLauderdale"
"1299",2015-01-11,1.28,0,1,"342796.99",2015,"MiamiFtLauderdale"
"1300",2015-01-04,0.97,0,1,"540234.22",2015,"MiamiFtLauderdale"
"1301",2015-12-27,1.05,0,1,"2065131.33",2015,"Midsouth"
"1302",2015-12-20,1.05,0,1,"2044020.93",2015,"Midsouth"
"1303",2015-12-13,1.03,0,1,"2193142.82",2015,"Midsouth"
"1304",2015-12-06,1,0,1,"2233138.01",2015,"Midsouth"
"1305",2015-11-29,1.05,0,1,"1845443.13",2015,"Midsouth"
"1306",2015-11-22,1.06,0,1,"1903245",2015,"Midsouth"
"1307",2015-11-15,1.02,0,1,"2355839.19",2015,"Midsouth"
"1308",2015-11-08,1.04,0,1,"2503008.26",2015,"Midsouth"
"1309",2015-11-01,1.08,0,1,"2511760.36",2015,"Midsouth"
"1310",2015-10-25,1.13,0,1,"2188485.29",2015,"Midsouth"
"1311",2015-10-18,1.05,0,1,"2783170.15",2015,"Midsouth"
"1312",2015-10-11,1.13,0,1,"2329757.67",2015,"Midsouth"
"1313",2015-10-04,1.18,0,1,"2233935.94",2015,"Midsouth"
"1314",2015-09-27,1.11,0,1,"2390611.02",2015,"Midsouth"
"1315",2015-09-20,1.13,0,1,"2447264.74",2015,"Midsouth"
"1316",2015-09-13,1.09,0,1,"2814803.06",2015,"Midsouth"
"1317",2015-09-06,1.08,0,1,"3013825.75",2015,"Midsouth"
"1318",2015-08-30,1.18,0,1,"2535192.78",2015,"Midsouth"
"1319",2015-08-23,1.12,0,1,"2765838.1",2015,"Midsouth"
"1320",2015-08-16,1.14,0,1,"2823405.23",2015,"Midsouth"
"1321",2015-08-09,1.15,0,1,"2710710.15",2015,"Midsouth"
"1322",2015-08-02,1.14,0,1,"2752081.97",2015,"Midsouth"
"1323",2015-07-26,1.15,0,1,"2664424.22",2015,"Midsouth"
"1324",2015-07-19,1.14,0,1,"2751192.77",2015,"Midsouth"
"1325",2015-07-12,1.13,0,1,"2783554.82",2015,"Midsouth"
"1326",2015-07-05,1.13,0,1,"3183419.6",2015,"Midsouth"
"1327",2015-06-28,1.14,0,1,"2835630.41",2015,"Midsouth"
"1328",2015-06-21,1.13,0,1,"2979417.82",2015,"Midsouth"
"1329",2015-06-14,1.09,0,1,"3173051.42",2015,"Midsouth"
"1330",2015-06-07,1.14,0,1,"2918298.91",2015,"Midsouth"
"1331",2015-05-31,1.14,0,1,"3039403.06",2015,"Midsouth"
"1332",2015-05-24,1.14,0,1,"3119050.91",2015,"Midsouth"
"1333",2015-05-17,1.18,0,1,"2817008.33",2015,"Midsouth"
"1334",2015-05-10,1.17,0,1,"2956859.19",2015,"Midsouth"
"1335",2015-05-03,1.07,0,1,"3410467.52",2015,"Midsouth"
"1336",2015-04-26,1.2,0,1,"2699614.5",2015,"Midsouth"
"1337",2015-04-19,1.18,0,1,"2711008.32",2015,"Midsouth"
"1338",2015-04-12,1.13,0,1,"2829416.58",2015,"Midsouth"
"1339",2015-04-05,1.19,0,1,"2519677.31",2015,"Midsouth"
"1340",2015-03-29,1.18,0,1,"2523110.39",2015,"Midsouth"
"1341",2015-03-22,1.11,0,1,"2779012.66",2015,"Midsouth"
"1342",2015-03-15,1.19,0,1,"2462108.11",2015,"Midsouth"
"1343",2015-03-08,1.21,0,1,"2297509.11",2015,"Midsouth"
"1344",2015-03-01,1.14,0,1,"2538981.6",2015,"Midsouth"
"1345",2015-02-22,1.1,0,1,"2720346.71",2015,"Midsouth"
"1346",2015-02-15,1.17,0,1,"2420829.45",2015,"Midsouth"
"1347",2015-02-08,1.06,0,1,"2734006.98",2015,"Midsouth"
"1348",2015-02-01,0.99,0,1,"3668037.65",2015,"Midsouth"
"1349",2015-01-25,1.15,0,1,"2480820.72",2015,"Midsouth"
"1350",2015-01-18,1.19,0,1,"2330829.2",2015,"Midsouth"
"1351",2015-01-11,1.17,0,1,"2335986.11",2015,"Midsouth"
"1352",2015-01-04,1.1,0,1,"2578275.12",2015,"Midsouth"
"1353",2015-12-27,0.96,0,1,"123669.89",2015,"Nashville"
"1354",2015-12-20,0.99,0,1,"127373.56",2015,"Nashville"
"1355",2015-12-13,0.91,0,1,"153425.94",2015,"Nashville"
"1356",2015-12-06,1,0,1,"130989.23",2015,"Nashville"
"1357",2015-11-29,0.95,0,1,"119919.67",2015,"Nashville"
"1358",2015-11-22,0.96,0,1,"127165.59",2015,"Nashville"
"1359",2015-11-15,1.04,0,1,"124671.4",2015,"Nashville"
"1360",2015-11-08,1.03,0,1,"135506.08",2015,"Nashville"
"1361",2015-11-01,0.94,0,1,"159318.32",2015,"Nashville"
"1362",2015-10-25,0.91,0,1,"148660.26",2015,"Nashville"
"1363",2015-10-18,0.91,0,1,"182647.96",2015,"Nashville"
"1364",2015-10-11,0.96,0,1,"167655.6",2015,"Nashville"
"1365",2015-10-04,0.96,0,1,"157490.03",2015,"Nashville"
"1366",2015-09-27,1.04,0,1,"160547.52",2015,"Nashville"
"1367",2015-09-20,0.95,0,1,"197649.58",2015,"Nashville"
"1368",2015-09-13,1.05,0,1,"154621.8",2015,"Nashville"
"1369",2015-09-06,0.97,0,1,"175977.6",2015,"Nashville"
"1370",2015-08-30,1.09,0,1,"142153.55",2015,"Nashville"
"1371",2015-08-23,0.97,0,1,"171575.35",2015,"Nashville"
"1372",2015-08-16,0.96,0,1,"187310.28",2015,"Nashville"
"1373",2015-08-09,0.98,0,1,"176410.4",2015,"Nashville"
"1374",2015-08-02,1.08,0,1,"151807.11",2015,"Nashville"
"1375",2015-07-26,1.07,0,1,"149262.89",2015,"Nashville"
"1376",2015-07-19,0.98,0,1,"186258.97",2015,"Nashville"
"1377",2015-07-12,1.09,0,1,"152991.78",2015,"Nashville"
"1378",2015-07-05,0.97,0,1,"201797.82",2015,"Nashville"
"1379",2015-06-28,1.06,0,1,"159981.66",2015,"Nashville"
"1380",2015-06-21,0.96,0,1,"188762.81",2015,"Nashville"
"1381",2015-06-14,1.03,0,1,"172302.47",2015,"Nashville"
"1382",2015-06-07,0.96,0,1,"189470.19",2015,"Nashville"
"1383",2015-05-31,1.04,0,1,"166214.14",2015,"Nashville"
"1384",2015-05-24,0.98,0,1,"194990.71",2015,"Nashville"
"1385",2015-05-17,1.07,0,1,"149400.13",2015,"Nashville"
"1386",2015-05-10,1.07,0,1,"165726.92",2015,"Nashville"
"1387",2015-05-03,0.98,0,1,"222813",2015,"Nashville"
"1388",2015-04-26,1.08,0,1,"166556.79",2015,"Nashville"
"1389",2015-04-19,1.11,0,1,"140649.3",2015,"Nashville"
"1390",2015-04-12,1,0,1,"158490.37",2015,"Nashville"
"1391",2015-04-05,1.06,0,1,"155074.03",2015,"Nashville"
"1392",2015-03-29,1.07,0,1,"151301.45",2015,"Nashville"
"1393",2015-03-22,1.01,0,1,"173980.22",2015,"Nashville"
"1394",2015-03-15,1.08,0,1,"131053.65",2015,"Nashville"
"1395",2015-03-08,1.08,0,1,"149239.4",2015,"Nashville"
"1396",2015-03-01,0.99,0,1,"169423.5",2015,"Nashville"
"1397",2015-02-22,1.05,0,1,"148164.2",2015,"Nashville"
"1398",2015-02-15,1.03,0,1,"153852.03",2015,"Nashville"
"1399",2015-02-08,0.94,0,1,"171749.31",2015,"Nashville"
"1400",2015-02-01,0.94,0,1,"221471.45",2015,"Nashville"
"1401",2015-01-25,1.07,0,1,"140855.47",2015,"Nashville"
"1402",2015-01-18,1.08,0,1,"143464.64",2015,"Nashville"
"1403",2015-01-11,1.07,0,1,"149832.2",2015,"Nashville"
"1404",2015-01-04,1,0,1,"162162.75",2015,"Nashville"
"1405",2015-12-27,0.91,0,1,"187664.29",2015,"NewOrleansMobile"
"1406",2015-12-20,0.92,0,1,"191937.02",2015,"NewOrleansMobile"
"1407",2015-12-13,0.86,0,1,"204217.2",2015,"NewOrleansMobile"
"1408",2015-12-06,0.94,0,1,"185395.2",2015,"NewOrleansMobile"
"1409",2015-11-29,0.9,0,1,"175833.54",2015,"NewOrleansMobile"
"1410",2015-11-22,0.94,0,1,"192074.98",2015,"NewOrleansMobile"
"1411",2015-11-15,0.98,0,1,"195780.23",2015,"NewOrleansMobile"
"1412",2015-11-08,0.96,0,1,"197713.69",2015,"NewOrleansMobile"
"1413",2015-11-01,0.97,0,1,"204738.15",2015,"NewOrleansMobile"
"1414",2015-10-25,1.01,0,1,"191180.56",2015,"NewOrleansMobile"
"1415",2015-10-18,1.02,0,1,"206563.03",2015,"NewOrleansMobile"
"1416",2015-10-11,1,0,1,"217777.46",2015,"NewOrleansMobile"
"1417",2015-10-04,1,0,1,"222488.23",2015,"NewOrleansMobile"
"1418",2015-09-27,1.06,0,1,"199908.44",2015,"NewOrleansMobile"
"1419",2015-09-20,1,0,1,"224017.47",2015,"NewOrleansMobile"
"1420",2015-09-13,1.02,0,1,"219776.27",2015,"NewOrleansMobile"
"1421",2015-09-06,0.99,0,1,"248354.52",2015,"NewOrleansMobile"
"1422",2015-08-30,1.03,0,1,"234307.92",2015,"NewOrleansMobile_01"
"1423",2015-08-23,1.04,0,1,"240560.86",2015,"NewOrleansMobile_01"
"1424",2015-08-16,1.04,0,1,"253158.7",2015,"NewOrleansMobile_01"
"1425",2015-08-09,1,0,1,"272464.74",2015,"NewOrleansMobile_01"
"1426",2015-08-02,1.04,0,1,"248670.72",2015,"NewOrleansMobile_01"
"1427",2015-07-26,1.03,0,1,"258960.17",2015,"NewOrleansMobile_01"
"1428",2015-07-19,0.98,0,1,"258559.32",2015,"NewOrleansMobile_01"
"1429",2015-07-12,1.05,0,1,"239908.64",2015,"NewOrleansMobile_01"
"1430",2015-07-05,1.01,0,1,"297481.36",2015,"NewOrleansMobile_01"
"1431",2015-06-28,1.03,0,1,"261199.27",2015,"NewOrleansMobile_01"
"1432",2015-06-21,0.93,0,1,"293734.93",2015,"NewOrleansMobile_01"
"1433",2015-06-14,1.02,0,1,"262250.02",2015,"NewOrleansMobile_01"
"1434",2015-06-07,0.99,0,1,"288859.92",2015,"NewOrleansMobile_01"
"1435",2015-05-31,1.04,0,1,"245293.53",2015,"NewOrleansMobile_01"
"1436",2015-05-24,1.03,0,1,"265237.17",2015,"NewOrleansMobile_01"
"1437",2015-05-17,0.96,0,1,"257403.43",2015,"NewOrleansMobile_01"
"1438",2015-05-10,1.05,0,1,"256291.77",2015,"NewOrleansMobile_01"
"1439",2015-05-03,0.93,0,1,"308655.6",2015,"NewOrleansMobile_01"
"1440",2015-04-26,0.96,0,1,"265739.79",2015,"NewOrleansMobile_01"
"1441",2015-04-19,0.93,0,1,"263486.63",2015,"NewOrleansMobile_01"
"1442",2015-04-12,0.97,0,1,"235709.99",2015,"NewOrleansMobile_01"
"1443",2015-04-05,0.99,0,1,"237821.61",2015,"NewOrleansMobile_01"
"1444",2015-03-29,0.97,0,1,"237188.41",2015,"NewOrleansMobile_01"
"1445",2015-03-22,0.9,0,1,"282494.07",2015,"NewOrleansMobile"
"1446",2015-03-15,1.09,0,1,"233696.32",2015,"NewOrleansMobile"
"1447",2015-03-08,1.06,0,1,"248273.79",2015,"NewOrleansMobile"
"1448",2015-03-01,1.08,0,1,"224752.17",2015,"NewOrleansMobile"
"1449",2015-02-22,0.92,0,1,"256174.52",2015,"NewOrleansMobile"
"1450",2015-02-15,1.02,0,1,"230069.01",2015,"NewOrleansMobile"
"1451",2015-02-08,0.93,0,1,"242065.29",2015,"NewOrleansMobile"
"1452",2015-02-01,0.81,0,1,"367711.87",2015,"NewOrleansMobile"
"1453",2015-01-25,0.94,0,1,"271448.06",2015,"NewOrleansMobile"
"1454",2015-01-18,1.03,0,1,"267666.12",2015,"NewOrleansMobile"
"1455",2015-01-11,0.97,0,1,"239232.35",2015,"NewOrleansMobile"
"1456",2015-01-04,0.94,0,1,"222751.51",2015,"NewOrleansMobile"
"1457",2015-12-27,1.17,0,1,"1129876.05",2015,"NewYork"
"1458",2015-12-20,1.23,0,1,"1139347.98",2015,"NewYork"
"1459",2015-12-13,1.12,0,1,"1254805.29",2015,"NewYork"
"1460",2015-12-06,1.2,0,1,"1068971.54",2015,"NewYork"
"1461",2015-11-29,1.16,0,1,"999169.64",2015,"NewYork"
"1462",2015-11-22,1.14,0,1,"1111803.12",2015,"NewYork"
"1463",2015-11-15,1.04,0,1,"1357393.34",2015,"NewYork"
"1464",2015-11-08,1.13,0,1,"1406262.16",2015,"NewYork"
"1465",2015-11-01,1.06,0,1,"2180520.22",2015,"NewYork"
"1466",2015-10-25,1.23,0,1,"1048045.86",2015,"NewYork"
"1467",2015-10-18,0.97,0,1,"1856337.85",2015,"NewYork"
"1468",2015-10-11,1.28,0,1,"1099283.22",2015,"NewYork"
"1469",2015-10-04,1.26,0,1,"1342963.26",2015,"NewYork"
"1470",2015-09-27,1.16,0,1,"1201066.41",2015,"NewYork"
"1471",2015-09-20,1.18,0,1,"1192210.54",2015,"NewYork"
"1472",2015-09-13,1.16,0,1,"1479334.84",2015,"NewYork"
"1473",2015-09-06,1.22,0,1,"1340925.56",2015,"NewYork"
"1474",2015-08-30,1.22,0,1,"1251081.11",2015,"NewYork"
"1475",2015-08-23,1.1,0,1,"1477964.12",2015,"NewYork"
"1476",2015-08-16,1.14,0,1,"1535981.4",2015,"NewYork"
"1477",2015-08-09,1.1,0,1,"1563915.04",2015,"NewYork"
"1478",2015-08-02,1.14,0,1,"1458722.6",2015,"NewYork"
"1479",2015-07-26,1.28,0,1,"1211731.19",2015,"NewYork"
"1480",2015-07-19,1.37,0,1,"1251919.24",2015,"NewYork"
"1481",2015-07-12,1.27,0,1,"1338282.24",2015,"NewYork"
"1482",2015-07-05,1.18,0,1,"1666825.63",2015,"NewYork"
"1483",2015-06-28,1.36,0,1,"1284789.44",2015,"NewYork"
"1484",2015-06-21,1.28,0,1,"1667026.11",2015,"NewYork"
"1485",2015-06-14,1.32,0,1,"1363133.97",2015,"NewYork"
"1486",2015-06-07,1.32,0,1,"1731061.12",2015,"NewYork"
"1487",2015-05-31,1.43,0,1,"1493218.75",2015,"NewYork"
"1488",2015-05-24,1.37,0,1,"1515022.63",2015,"NewYork"
"1489",2015-05-17,1.43,0,1,"1255552.68",2015,"NewYork"
"1490",2015-05-10,1.22,0,1,"2118593.92",2015,"NewYork"
"1491",2015-05-03,1.32,0,1,"1679103.39",2015,"NewYork"
"1492",2015-04-26,1.44,0,1,"1295589.61",2015,"NewYork"
"1493",2015-04-19,1.42,0,1,"1332514.63",2015,"NewYork"
"1494",2015-04-12,1.43,0,1,"1084407.8",2015,"NewYork"
"1495",2015-04-05,1.41,0,1,"1244324.47",2015,"NewYork"
"1496",2015-03-29,1.36,0,1,"1183815.23",2015,"NewYork"
"1497",2015-03-22,1.33,0,1,"1192732.41",2015,"NewYork"
"1498",2015-03-15,1.45,0,1,"1097737.98",2015,"NewYork"
"1499",2015-03-08,1.36,0,1,"1129333.95",2015,"NewYork"
"1500",2015-03-01,1.18,0,1,"1338129.89",2015,"NewYork"
"1501",2015-02-22,1.33,0,1,"1088977.45",2015,"NewYork"
"1502",2015-02-15,1.36,0,1,"997562.44",2015,"NewYork"
"1503",2015-02-08,1.11,0,1,"1658708.73",2015,"NewYork"
"1504",2015-02-01,1.36,0,1,"1433763.11",2015,"NewYork"
"1505",2015-01-25,1.36,0,1,"1102868.27",2015,"NewYork"
"1506",2015-01-18,1.37,0,1,"1044280.56",2015,"NewYork"
"1507",2015-01-11,1.34,0,1,"1018225.83",2015,"NewYork"
"1508",2015-01-04,1.09,0,1,"1402890.2",2015,"NewYork"
"1509",2015-12-27,1.2,0,1,"3156360.2",2015,"Northeast"
"1510",2015-12-20,1.2,0,1,"3190120.04",2015,"Northeast"
"1511",2015-12-13,1.09,0,1,"3696551.52",2015,"Northeast"
"1512",2015-12-06,1.14,0,1,"3218494.55",2015,"Northeast"
"1513",2015-11-29,1.22,0,1,"2593780.51",2015,"Northeast"
"1514",2015-11-22,1.16,0,1,"3026217.24",2015,"Northeast"
"1515",2015-11-15,1.09,0,1,"3538946.22",2015,"Northeast"
"1516",2015-11-08,1.1,0,1,"4205775.44",2015,"Northeast"
"1517",2015-11-01,1.09,0,1,"4801621.08",2015,"Northeast"
"1518",2015-10-25,1.15,0,1,"3306614.18",2015,"Northeast"
"1519",2015-10-18,0.99,0,1,"4866607.14",2015,"Northeast"
"1520",2015-10-11,1.23,0,1,"3307828.65",2015,"Northeast"
"1521",2015-10-04,1.21,0,1,"3585183.3",2015,"Northeast"
"1522",2015-09-27,1.13,0,1,"3739072.7",2015,"Northeast"
"1523",2015-09-20,1.21,0,1,"3334592",2015,"Northeast"
"1524",2015-09-13,1.14,0,1,"4205294.58",2015,"Northeast"
"1525",2015-09-06,1.18,0,1,"4088061.71",2015,"Northeast"
"1526",2015-08-30,1.2,0,1,"3825966.51",2015,"Northeast"
"1527",2015-08-23,1.13,0,1,"4146220.81",2015,"Northeast"
"1528",2015-08-16,1.17,0,1,"4221435.38",2015,"Northeast"
"1529",2015-08-09,1.1,0,1,"4786334.13",2015,"Northeast"
"1530",2015-08-02,1.19,0,1,"4154658.67",2015,"Northeast"
"1531",2015-07-26,1.28,0,1,"3757524.71",2015,"Northeast"
"1532",2015-07-19,1.27,0,1,"4169213.2",2015,"Northeast"
"1533",2015-07-12,1.2,0,1,"4454138.91",2015,"Northeast"
"1534",2015-07-05,1.24,0,1,"4855273.71",2015,"Northeast"
"1535",2015-06-28,1.3,0,1,"4100932.47",2015,"Northeast"
"1536",2015-06-21,1.27,0,1,"4508474",2015,"Northeast"
"1537",2015-06-14,1.2,0,1,"4561749.66",2015,"Northeast"
"1538",2015-06-07,1.27,0,1,"4721927.3",2015,"Northeast"
"1539",2015-05-31,1.34,0,1,"4329239.82",2015,"Northeast"
"1540",2015-05-24,1.26,0,1,"4661457.29",2015,"Northeast"
"1541",2015-05-17,1.33,0,1,"4094677.85",2015,"Northeast"
"1542",2015-05-10,1.21,0,1,"5498650.28",2015,"Northeast"
"1543",2015-05-03,1.24,0,1,"4597313.41",2015,"Northeast"
"1544",2015-04-26,1.36,0,1,"3646363.66",2015,"Northeast"
"1545",2015-04-19,1.31,0,1,"3786141.18",2015,"Northeast"
"1546",2015-04-12,1.33,0,1,"3203213.09",2015,"Northeast"
"1547",2015-04-05,1.34,0,1,"3467770.71",2015,"Northeast"
"1548",2015-03-29,1.26,0,1,"3497026.98",2015,"Northeast"
"1549",2015-03-22,1.22,0,1,"3520408.65",2015,"Northeast"
"1550",2015-03-15,1.34,0,1,"3135991.73",2015,"Northeast"
"1551",2015-03-08,1.27,0,1,"3250832.53",2015,"Northeast"
"1552",2015-03-01,1.15,0,1,"3780455.44",2015,"Northeast"
"1553",2015-02-22,1.29,0,1,"3042447.03",2015,"Northeast"
"1554",2015-02-15,1.29,0,1,"2983695.9",2015,"Northeast"
"1555",2015-02-08,1.09,0,1,"4457049.41",2015,"Northeast"
"1556",2015-02-01,1.23,0,1,"4298883.17",2015,"Northeast"
"1557",2015-01-25,1.27,0,1,"3238501.89",2015,"Northeast"
"1558",2015-01-18,1.32,0,1,"3066789.62",2015,"Northeast"
"1559",2015-01-11,1.28,0,1,"3056024.77",2015,"Northeast"
"1560",2015-01-04,1.09,0,1,"3759282.62",2015,"Northeast"
"1561",2015-12-27,1.21,0,1,"304598.42",2015,"NorthernNewEngland"
"1562",2015-12-20,1.17,0,1,"284808.22",2015,"NorthernNewEngland"
"1563",2015-12-13,0.95,0,1,"407482.83",2015,"NorthernNewEngland"
"1564",2015-12-06,1.11,0,1,"303058.29",2015,"NorthernNewEngland"
"1565",2015-11-29,1.25,0,1,"219689.9",2015,"NorthernNewEngland"
"1566",2015-11-22,1.08,0,1,"274209.2",2015,"NorthernNewEngland"
"1567",2015-11-15,1.07,0,1,"287015.98",2015,"NorthernNewEngland"
"1568",2015-11-08,0.96,0,1,"489339.78",2015,"NorthernNewEngland"
"1569",2015-11-01,1.07,0,1,"350260.55",2015,"NorthernNewEngland"
"1570",2015-10-25,1.08,0,1,"313881.26",2015,"NorthernNewEngland"
"1571",2015-10-18,1,0,1,"402466.4",2015,"NorthernNewEngland"
"1572",2015-10-11,1.19,0,1,"278472.66",2015,"NorthernNewEngland"
"1573",2015-10-04,1.12,0,1,"298222.53",2015,"NorthernNewEngland"
"1574",2015-09-27,0.98,0,1,"458602.59",2015,"NorthernNewEngland"
"1575",2015-09-20,1.17,0,1,"322729.94",2015,"NorthernNewEngland"
"1576",2015-09-13,1.09,0,1,"356105.25",2015,"NorthernNewEngland"
"1577",2015-09-06,1.01,0,1,"508207.79",2015,"NorthernNewEngland"
"1578",2015-08-30,1.13,0,1,"395127.18",2015,"NorthernNewEngland"
"1579",2015-08-23,1.18,0,1,"400101.77",2015,"NorthernNewEngland"
"1580",2015-08-16,1.23,0,1,"372516",2015,"NorthernNewEngland"
"1581",2015-08-09,1.03,0,1,"579226.47",2015,"NorthernNewEngland"
"1582",2015-08-02,1.25,0,1,"417082.92",2015,"NorthernNewEngland"
"1583",2015-07-26,1.25,0,1,"402791.86",2015,"NorthernNewEngland"
"1584",2015-07-19,1.03,0,1,"594451.88",2015,"NorthernNewEngland"
"1585",2015-07-12,1.1,0,1,"509215.2",2015,"NorthernNewEngland"
"1586",2015-07-05,1.15,0,1,"536642.98",2015,"NorthernNewEngland"
"1587",2015-06-28,1.14,0,1,"452801.32",2015,"NorthernNewEngland"
"1588",2015-06-21,1.18,0,1,"425885.58",2015,"NorthernNewEngland"
"1589",2015-06-14,1.04,0,1,"537725.07",2015,"NorthernNewEngland"
"1590",2015-06-07,1.17,0,1,"427216.77",2015,"NorthernNewEngland"
"1591",2015-05-31,1.2,0,1,"413699.46",2015,"NorthernNewEngland"
"1592",2015-05-24,1.04,0,1,"512172.44",2015,"NorthernNewEngland"
"1593",2015-05-17,1.15,0,1,"422484.37",2015,"NorthernNewEngland"
"1594",2015-05-10,1.05,0,1,"578436.76",2015,"NorthernNewEngland"
"1595",2015-05-03,1.16,0,1,"366987.36",2015,"NorthernNewEngland"
"1596",2015-04-26,1.24,0,1,"311879.23",2015,"NorthernNewEngland"
"1597",2015-04-19,1.13,0,1,"346561.62",2015,"NorthernNewEngland"
"1598",2015-04-12,1.16,0,1,"306250.63",2015,"NorthernNewEngland"
"1599",2015-04-05,1.19,0,1,"309143.83",2015,"NorthernNewEngland"
"1600",2015-03-29,1.07,0,1,"412639.2",2015,"NorthernNewEngland"
"1601",2015-03-22,1.19,0,1,"282155.05",2015,"NorthernNewEngland"
"1602",2015-03-15,1.15,0,1,"301852.8",2015,"NorthernNewEngland"
"1603",2015-03-08,1.09,0,1,"287963.73",2015,"NorthernNewEngland"
"1604",2015-03-01,1.05,0,1,"355677.99",2015,"NorthernNewEngland"
"1605",2015-02-22,1.13,0,1,"264118.86",2015,"NorthernNewEngland"
"1606",2015-02-15,1.11,0,1,"288514.78",2015,"NorthernNewEngland"
"1607",2015-02-08,1.03,0,1,"363935.24",2015,"NorthernNewEngland"
"1608",2015-02-01,1.06,0,1,"412752.74",2015,"NorthernNewEngland"
"1609",2015-01-25,1.06,0,1,"290611.31",2015,"NorthernNewEngland"
"1610",2015-01-18,1.12,0,1,"309202.71",2015,"NorthernNewEngland"
"1611",2015-01-11,1.06,0,1,"314717.03",2015,"NorthernNewEngland"
"1612",2015-01-04,1.05,0,1,"321823.77",2015,"NorthernNewEngland"
"1613",2015-12-27,0.99,0,1,"305773.54",2015,"Orlando"
"1614",2015-12-20,1.21,0,1,"200074.81",2015,"Orlando"
"1615",2015-12-13,0.96,0,1,"310101.52",2015,"Orlando"
"1616",2015-12-06,1.2,0,1,"199063.82",2015,"Orlando"
"1617",2015-11-29,0.96,0,1,"262683.8",2015,"Orlando"
"1618",2015-11-22,0.98,0,1,"266950.55",2015,"Orlando"
"1619",2015-11-15,1.24,0,1,"200715.34",2015,"Orlando"
"1620",2015-11-08,1.24,0,1,"202954.88",2015,"Orlando"
"1621",2015-11-01,0.97,0,1,"330071.34",2015,"Orlando"
"1622",2015-10-25,1.25,0,1,"210265.79",2015,"Orlando"
"1623",2015-10-18,1.24,0,1,"204526.46",2015,"Orlando"
"1624",2015-10-11,1,0,1,"308032.62",2015,"Orlando"
"1625",2015-10-04,1,0,1,"332997.12",2015,"Orlando"
"1626",2015-09-27,1.28,0,1,"202457.31",2015,"Orlando"
"1627",2015-09-20,0.99,0,1,"329684.97",2015,"Orlando"
"1628",2015-09-13,1.23,0,1,"221548.25",2015,"Orlando"
"1629",2015-09-06,0.99,0,1,"375737.02",2015,"Orlando"
"1630",2015-08-30,1.25,0,1,"238269.85",2015,"Orlando"
