Country,alpha_3,Date,Infected
India,IND,3/14/2020,102
Indonesia,IDN,3/14/2020,96
Iran,IRN,3/14/2020,12729
Iraq,IRQ,3/14/2020,110
Ireland,IRL,3/14/2020,129
Israel,ISR,3/14/2020,155
Italy,ITA,3/14/2020,21157
Jamaica,JAM,3/14/2020,8
Japan,JPN,3/14/2020,773
Jordan,JOR,3/14/2020,1
Kazakhstan,KAZ,3/14/2020,6
Kenya,KEN,3/14/2020,1
"Korea, South",KOR,3/14/2020,8086
Kosovo,RKS,3/14/2020,0
Kuwait,KWT,3/14/2020,104
Kyrgyzstan,KGZ,3/14/2020,0
Laos,LAO,3/14/2020,0
Latvia,LVA,3/14/2020,26
Lebanon,LBN,3/14/2020,93
Liberia,LBR,3/14/2020,0
Libya,LBY,3/14/2020,0
Liechtenstein,LIE,3/14/2020,4
Lithuania,LTU,3/14/2020,8
Luxembourg,LUX,3/14/2020,51
Madagascar,MDG,3/14/2020,0
Malawi,MWI,3/14/2020,0
Malaysia,MYS,3/14/2020,238
Maldives,MDV,3/14/2020,10
Mali,MLI,3/14/2020,0
Malta,MLT,3/14/2020,18
Mauritania,MRT,3/14/2020,1
Mauritius,MUS,3/14/2020,0
Mexico,MEX,3/14/2020,26
Moldova,MDA,3/14/2020,12
Monaco,MCO,3/14/2020,2
Mongolia,MNG,3/14/2020,1
Montenegro,MNE,3/14/2020,0
Morocco,MAR,3/14/2020,17
Mozambique,MOZ,3/14/2020,0
Namibia,NAM,3/14/2020,2
Nepal,NPL,3/14/2020,1
Netherlands,NLD,3/14/2020,962
New Zealand,NZL,3/14/2020,6
Nicaragua,NIC,3/14/2020,0
Niger,NER,3/14/2020,0
Nigeria,NGA,3/14/2020,2
North Macedonia,MKD,3/14/2020,14
Norway,NOR,3/14/2020,1090
Oman,OMN,3/14/2020,19
Pakistan,PAK,3/14/2020,31
Panama,PAN,3/14/2020,36
Papua New Guinea,PNG,3/14/2020,0
Paraguay,PRY,3/14/2020,6
Peru,PER,3/14/2020,38
Philippines,PHL,3/14/2020,111
Poland,POL,3/14/2020,103
Portugal,PRT,3/14/2020,169
Qatar,QAT,3/14/2020,337
Romania,ROU,3/14/2020,123
Russia,RUS,3/14/2020,59
Rwanda,RWA,3/14/2020,1
Saint Kitts and Nevis,KNA,3/14/2020,0
Saint Lucia,LCA,3/14/2020,1
Saint Vincent and the Grenadines,VCT,3/14/2020,1
San Marino,SMR,3/14/2020,80
Sao Tome and Principe,STP,3/14/2020,0
Saudi Arabia,SAU,3/14/2020,103
Senegal,SEN,3/14/2020,10
Serbia,SRB,3/14/2020,46
Seychelles,SYC,3/14/2020,2
Sierra Leone,SLE,3/14/2020,0
Singapore,SGP,3/14/2020,212
Slovakia,SVK,3/14/2020,44
Slovenia,SVN,3/14/2020,181
Somalia,SOM,3/14/2020,0
South Africa,ZAF,3/14/2020,38
South Sudan,SSD,3/14/2020,0
Spain,ESP,3/14/2020,6391
Sri Lanka,LKA,3/14/2020,10
Sudan,SDN,3/14/2020,1
Suriname,SUR,3/14/2020,1
Sweden,SWE,3/14/2020,961
Switzerland,CHE,3/14/2020,1359
Syria,SYR,3/14/2020,0
Taiwan*,TWN,3/14/2020,53
Tanzania,TZA,3/14/2020,0
Thailand,THA,3/14/2020,82
Timor-Leste,TLS,3/14/2020,0
Togo,TGO,3/14/2020,1
Trinidad and Tobago,TTO,3/14/2020,2
Tunisia,TUN,3/14/2020,18
Turkey,TUR,3/14/2020,5
US,USA,3/14/2020,2727
Uganda,UGA,3/14/2020,0
Ukraine,UKR,3/14/2020,3
United Arab Emirates,ARE,3/14/2020,85
United Kingdom,GBR,3/14/2020,1144
Uruguay,URY,3/14/2020,4
Uzbekistan,UZB,3/14/2020,0
Venezuela,VEN,3/14/2020,2
Vietnam,VNM,3/14/2020,53
Western Sahara,ESH,3/14/2020,0
Yemen,YEM,3/14/2020,0
Zambia,ZMB,3/14/2020,0
Zimbabwe,ZWE,3/14/2020,0
Afghanistan,AFG,3/15/2020,16
Albania,ALB,3/15/2020,42
Algeria,DZA,3/15/2020,48
Andorra,AND,3/15/2020,1
Angola,AGO,3/15/2020,0
Antigua and Barbuda,ATG,3/15/2020,1
Argentina,ARG,3/15/2020,45
Armenia,ARM,3/15/2020,26
Australia,AUS,3/15/2020,297
Austria,AUT,3/15/2020,860
Azerbaijan,AZE,3/15/2020,23
Bahamas,BHS,3/15/2020,0
Bahrain,BHR,3/15/2020,214
Bangladesh,BGD,3/15/2020,5
Barbados,BRB,3/15/2020,0
Belarus,BLR,3/15/2020,27
Belgium,BEL,3/15/2020,886
Belize,BLZ,3/15/2020,0
Benin,BEN,3/15/2020,0
Bhutan,BTN,3/15/2020,1
Bolivia,BOL,3/15/2020,10
Bosnia and Herzegovina,BIH,3/15/2020,24
Botswana,BWA,3/15/2020,0
Brazil,BRA,3/15/2020,162
Brunei,BRN,3/15/2020,50
Bulgaria,BGR,3/15/2020,51
Burkina Faso,BFA,3/15/2020,3
Burma,BUM,3/15/2020,0
Burundi,BDI,3/15/2020,0
Cabo Verde,CPV,3/15/2020,0
Cambodia,KHM,3/15/2020,7
Cameroon,CMR,3/15/2020,2
Canada,CAN,3/15/2020,252
Central African Republic,CAF,3/15/2020,1
Chad,TCD,3/15/2020,0
Chile,CHL,3/15/2020,74
China,CHN,3/15/2020,81003
Colombia,COL,3/15/2020,34
Congo (Brazzaville),COG,3/15/2020,1
Congo (Kinshasa),COD,3/15/2020,2
Costa Rica,CRI,3/15/2020,27
Cote d'Ivoire,CIV,3/15/2020,1
Croatia,HRV,3/15/2020,49
Cuba,CUB,3/15/2020,4
Cyprus,CYP,3/15/2020,26
Czechia,CZE,3/15/2020,253
Denmark,DNK,3/15/2020,875
Djibouti,DJI,3/15/2020,0
Dominica,DMA,3/15/2020,0
Dominican Republic,DOM,3/15/2020,11
Ecuador,ECU,3/15/2020,28
Egypt,EGY,3/15/2020,110
El Salvador,SLV,3/15/2020,0
Equatorial Guinea,GNQ,3/15/2020,1
Eritrea,ERI,3/15/2020,0
Estonia,EST,3/15/2020,171
Eswatini,SWZ,3/15/2020,1
Ethiopia,ETH,3/15/2020,1
Fiji,FJI,3/15/2020,0
Finland,FIN,3/15/2020,244
France,FRA,3/15/2020,4532
Gabon,GAB,3/15/2020,1
Gambia,GMB,3/15/2020,0
Georgia,GEO,3/15/2020,33
Germany,DEU,3/15/2020,5795
Ghana,GHA,3/15/2020,6
Greece,GRC,3/15/2020,331
Grenada,GRD,3/15/2020,0
Guatemala,GTM,3/15/2020,1
Guinea,GIN,3/15/2020,1
Guinea-Bissau,GNB,3/15/2020,0
Guyana,GUY,3/15/2020,4
Haiti,HTI,3/15/2020,0
Holy See,VAT,3/15/2020,1
Honduras,HND,3/15/2020,3
Hungary,HUN,3/15/2020,32
Iceland,ISL,3/15/2020,171
India,IND,3/15/2020,113
Indonesia,IDN,3/15/2020,117
Iran,IRN,3/15/2020,13938
Iraq,IRQ,3/15/2020,116
Ireland,IRL,3/15/2020,129
Israel,ISR,3/15/2020,213
Italy,ITA,3/15/2020,24747
Jamaica,JAM,3/15/2020,10
Japan,JPN,3/15/2020,839
Jordan,JOR,3/15/2020,8
Kazakhstan,KAZ,3/15/2020,9
Kenya,KEN,3/15/2020,3
"Korea, South",KOR,3/15/2020,8162
Kosovo,RKS,3/15/2020,0
Kuwait,KWT,3/15/2020,112
Kyrgyzstan,KGZ,3/15/2020,0
Laos,LAO,3/15/2020,0
Latvia,LVA,3/15/2020,30
Lebanon,LBN,3/15/2020,110
Liberia,LBR,3/15/2020,0
Libya,LBY,3/15/2020,0
Liechtenstein,LIE,3/15/2020,4
Lithuania,LTU,3/15/2020,12
Luxembourg,LUX,3/15/2020,59
Madagascar,MDG,3/15/2020,0
Malawi,MWI,3/15/2020,0
Malaysia,MYS,3/15/2020,428
Maldives,MDV,3/15/2020,13
Mali,MLI,3/15/2020,0
Malta,MLT,3/15/2020,21
Mauritania,MRT,3/15/2020,1
Mauritius,MUS,3/15/2020,0
Mexico,MEX,3/15/2020,41
Moldova,MDA,3/15/2020,23
Monaco,MCO,3/15/2020,2
Mongolia,MNG,3/15/2020,1
Montenegro,MNE,3/15/2020,0
Morocco,MAR,3/15/2020,28
Mozambique,MOZ,3/15/2020,0
Namibia,NAM,3/15/2020,2
Nepal,NPL,3/15/2020,1
Netherlands,NLD,3/15/2020,1138
New Zealand,NZL,3/15/2020,8
Nicaragua,NIC,3/15/2020,0
Niger,NER,3/15/2020,0
Nigeria,NGA,3/15/2020,2
North Macedonia,MKD,3/15/2020,14
Norway,NOR,3/15/2020,1221
Oman,OMN,3/15/2020,22
Pakistan,PAK,3/15/2020,53
Panama,PAN,3/15/2020,43
Papua New Guinea,PNG,3/15/2020,0
Paraguay,PRY,3/15/2020,6
Peru,PER,3/15/2020,43
Philippines,PHL,3/15/2020,140
Poland,POL,3/15/2020,119
Portugal,PRT,3/15/2020,245
Qatar,QAT,3/15/2020,401
Romania,ROU,3/15/2020,131
Russia,RUS,3/15/2020,63
Rwanda,RWA,3/15/2020,1
Saint Kitts and Nevis,KNA,3/15/2020,0
Saint Lucia,LCA,3/15/2020,2
Saint Vincent and the Grenadines,VCT,3/15/2020,1
San Marino,SMR,3/15/2020,101
Sao Tome and Principe,STP,3/15/2020,0
Saudi Arabia,SAU,3/15/2020,103
Senegal,SEN,3/15/2020,24
Serbia,SRB,3/15/2020,48
Seychelles,SYC,3/15/2020,2
Sierra Leone,SLE,3/15/2020,0
Singapore,SGP,3/15/2020,226
Slovakia,SVK,3/15/2020,54
Slovenia,SVN,3/15/2020,219
Somalia,SOM,3/15/2020,0
South Africa,ZAF,3/15/2020,51
South Sudan,SSD,3/15/2020,0
Spain,ESP,3/15/2020,7798
Sri Lanka,LKA,3/15/2020,18
Sudan,SDN,3/15/2020,1
Suriname,SUR,3/15/2020,1
Sweden,SWE,3/15/2020,1022
Switzerland,CHE,3/15/2020,2200
Syria,SYR,3/15/2020,0
Taiwan*,TWN,3/15/2020,59
Tanzania,TZA,3/15/2020,0
Thailand,THA,3/15/2020,114
Timor-Leste,TLS,3/15/2020,0
Togo,TGO,3/15/2020,1
Trinidad and Tobago,TTO,3/15/2020,2
Tunisia,TUN,3/15/2020,18
Turkey,TUR,3/15/2020,6
US,USA,3/15/2020,3499
Uganda,UGA,3/15/2020,0
Ukraine,UKR,3/15/2020,3
United Arab Emirates,ARE,3/15/2020,98
United Kingdom,GBR,3/15/2020,1145
Uruguay,URY,3/15/2020,4
Uzbekistan,UZB,3/15/2020,1
Venezuela,VEN,3/15/2020,10
Vietnam,VNM,3/15/2020,56
Western Sahara,ESH,3/15/2020,0
Yemen,YEM,3/15/2020,0
Zambia,ZMB,3/15/2020,0
Zimbabwe,ZWE,3/15/2020,0
Afghanistan,AFG,3/16/2020,21
Albania,ALB,3/16/2020,51
Algeria,DZA,3/16/2020,54
Andorra,AND,3/16/2020,2
Angola,AGO,3/16/2020,0
Antigua and Barbuda,ATG,3/16/2020,1
Argentina,ARG,3/16/2020,56
Armenia,ARM,3/16/2020,52
Australia,AUS,3/16/2020,377
Austria,AUT,3/16/2020,1018
Azerbaijan,AZE,3/16/2020,28
Bahamas,BHS,3/16/2020,1
Bahrain,BHR,3/16/2020,214
Bangladesh,BGD,3/16/2020,8
Barbados,BRB,3/16/2020,0
Belarus,BLR,3/16/2020,36
Belgium,BEL,3/16/2020,1058
Belize,BLZ,3/16/2020,0
Benin,BEN,3/16/2020,1
Bhutan,BTN,3/16/2020,1
Bolivia,BOL,3/16/2020,11
Bosnia and Herzegovina,BIH,3/16/2020,25
Botswana,BWA,3/16/2020,0
Brazil,BRA,3/16/2020,200
Brunei,BRN,3/16/2020,54
Bulgaria,BGR,3/16/2020,52
Burkina Faso,BFA,3/16/2020,15
Burma,BUM,3/16/2020,0
Burundi,BDI,3/16/2020,0
Cabo Verde,CPV,3/16/2020,0
Cambodia,KHM,3/16/2020,7
Cameroon,CMR,3/16/2020,4
Canada,CAN,3/16/2020,415
Central African Republic,CAF,3/16/2020,1
Chad,TCD,3/16/2020,0
Chile,CHL,3/16/2020,155
China,CHN,3/16/2020,81033
Colombia,COL,3/16/2020,54
Congo (Brazzaville),COG,3/16/2020,1
Congo (Kinshasa),COD,3/16/2020,2
Costa Rica,CRI,3/16/2020,35
Cote d'Ivoire,CIV,3/16/2020,1
Croatia,HRV,3/16/2020,57
Cuba,CUB,3/16/2020,4
Cyprus,CYP,3/16/2020,33
Czechia,CZE,3/16/2020,298
Denmark,DNK,3/16/2020,933
Djibouti,DJI,3/16/2020,0
Dominica,DMA,3/16/2020,0
Dominican Republic,DOM,3/16/2020,11
Ecuador,ECU,3/16/2020,37
Egypt,EGY,3/16/2020,150
El Salvador,SLV,3/16/2020,0
Equatorial Guinea,GNQ,3/16/2020,1
Eritrea,ERI,3/16/2020,0
Estonia,EST,3/16/2020,205
Eswatini,SWZ,3/16/2020,1
Ethiopia,ETH,3/16/2020,5
Fiji,FJI,3/16/2020,0
Finland,FIN,3/16/2020,277
France,FRA,3/16/2020,6683
Gabon,GAB,3/16/2020,1
Gambia,GMB,3/16/2020,0
Georgia,GEO,3/16/2020,33
Germany,DEU,3/16/2020,7272
Ghana,GHA,3/16/2020,6
Greece,GRC,3/16/2020,331
Grenada,GRD,3/16/2020,0
Guatemala,GTM,3/16/2020,2
Guinea,GIN,3/16/2020,1
Guinea-Bissau,GNB,3/16/2020,0
Guyana,GUY,3/16/2020,4
Haiti,HTI,3/16/2020,0
Holy See,VAT,3/16/2020,1
Honduras,HND,3/16/2020,6
Hungary,HUN,3/16/2020,39
Iceland,ISL,3/16/2020,180
India,IND,3/16/2020,119
Indonesia,IDN,3/16/2020,134
Iran,IRN,3/16/2020,14991
Iraq,IRQ,3/16/2020,124
Ireland,IRL,3/16/2020,169
Israel,ISR,3/16/2020,218
Italy,ITA,3/16/2020,27980
Jamaica,JAM,3/16/2020,10
Japan,JPN,3/16/2020,839
Jordan,JOR,3/16/2020,17
Kazakhstan,KAZ,3/16/2020,10
Kenya,KEN,3/16/2020,3
"Korea, South",KOR,3/16/2020,8236
Kosovo,RKS,3/16/2020,0
Kuwait,KWT,3/16/2020,123
Kyrgyzstan,KGZ,3/16/2020,0
Laos,LAO,3/16/2020,0
Latvia,LVA,3/16/2020,34
Lebanon,LBN,3/16/2020,110
Liberia,LBR,3/16/2020,1
Libya,LBY,3/16/2020,0
Liechtenstein,LIE,3/16/2020,4
Lithuania,LTU,3/16/2020,17
Luxembourg,LUX,3/16/2020,77
Madagascar,MDG,3/16/2020,0
Malawi,MWI,3/16/2020,0
Malaysia,MYS,3/16/2020,566
Maldives,MDV,3/16/2020,13
Mali,MLI,3/16/2020,0
Malta,MLT,3/16/2020,30
Mauritania,MRT,3/16/2020,1
Mauritius,MUS,3/16/2020,0
Mexico,MEX,3/16/2020,53
Moldova,MDA,3/16/2020,23
Monaco,MCO,3/16/2020,7
Mongolia,MNG,3/16/2020,1
Montenegro,MNE,3/16/2020,0
Morocco,MAR,3/16/2020,29
Mozambique,MOZ,3/16/2020,0
Namibia,NAM,3/16/2020,2
Nepal,NPL,3/16/2020,1
Netherlands,NLD,3/16/2020,1416
New Zealand,NZL,3/16/2020,8
Nicaragua,NIC,3/16/2020,0
Niger,NER,3/16/2020,0
Nigeria,NGA,3/16/2020,2
North Macedonia,MKD,3/16/2020,18
Norway,NOR,3/16/2020,1333
Oman,OMN,3/16/2020,22
Pakistan,PAK,3/16/2020,136
Panama,PAN,3/16/2020,55
Papua New Guinea,PNG,3/16/2020,0
Paraguay,PRY,3/16/2020,8
Peru,PER,3/16/2020,86
Philippines,PHL,3/16/2020,142
Poland,POL,3/16/2020,177
Portugal,PRT,3/16/2020,331
Qatar,QAT,3/16/2020,439
Romania,ROU,3/16/2020,158
Russia,RUS,3/16/2020,90
Rwanda,RWA,3/16/2020,5
Saint Kitts and Nevis,KNA,3/16/2020,0
Saint Lucia,LCA,3/16/2020,2
Saint Vincent and the Grenadines,VCT,3/16/2020,1
San Marino,SMR,3/16/2020,109
Sao Tome and Principe,STP,3/16/2020,0
Saudi Arabia,SAU,3/16/2020,118
Senegal,SEN,3/16/2020,24
Serbia,SRB,3/16/2020,55
Seychelles,SYC,3/16/2020,3
Sierra Leone,SLE,3/16/2020,0
Singapore,SGP,3/16/2020,243
Slovakia,SVK,3/16/2020,63
Slovenia,SVN,3/16/2020,253
Somalia,SOM,3/16/2020,1
South Africa,ZAF,3/16/2020,62
South Sudan,SSD,3/16/2020,0
Spain,ESP,3/16/2020,9942
Sri Lanka,LKA,3/16/2020,28
Sudan,SDN,3/16/2020,1
Suriname,SUR,3/16/2020,1
Sweden,SWE,3/16/2020,1103
Switzerland,CHE,3/16/2020,2200
Syria,SYR,3/16/2020,0
Taiwan*,TWN,3/16/2020,67
Tanzania,TZA,3/16/2020,1
Thailand,THA,3/16/2020,147
Timor-Leste,TLS,3/16/2020,0
Togo,TGO,3/16/2020,1
Trinidad and Tobago,TTO,3/16/2020,4
Tunisia,TUN,3/16/2020,20
Turkey,TUR,3/16/2020,18
US,USA,3/16/2020,4632
Uganda,UGA,3/16/2020,0
Ukraine,UKR,3/16/2020,7
United Arab Emirates,ARE,3/16/2020,98
United Kingdom,GBR,3/16/2020,1551
Uruguay,URY,3/16/2020,8
Uzbekistan,UZB,3/16/2020,6
Venezuela,VEN,3/16/2020,17
Vietnam,VNM,3/16/2020,61
Western Sahara,ESH,3/16/2020,0
Yemen,YEM,3/16/2020,0
Zambia,ZMB,3/16/2020,0
Zimbabwe,ZWE,3/16/2020,0
Afghanistan,AFG,3/17/2020,22
Albania,ALB,3/17/2020,55
Algeria,DZA,3/17/2020,60
Andorra,AND,3/17/2020,39
Angola,AGO,3/17/2020,0
Antigua and Barbuda,ATG,3/17/2020,1
Argentina,ARG,3/17/2020,68
Armenia,ARM,3/17/2020,78
Australia,AUS,3/17/2020,452
Austria,AUT,3/17/2020,1332
Azerbaijan,AZE,3/17/2020,28
Bahamas,BHS,3/17/2020,1
Bahrain,BHR,3/17/2020,228
Bangladesh,BGD,3/17/2020,10
Barbados,BRB,3/17/2020,2
Belarus,BLR,3/17/2020,36
Belgium,BEL,3/17/2020,1243
Belize,BLZ,3/17/2020,0
Benin,BEN,3/17/2020,1
Bhutan,BTN,3/17/2020,1
Bolivia,BOL,3/17/2020,11
Bosnia and Herzegovina,BIH,3/17/2020,26
Botswana,BWA,3/17/2020,0
Brazil,BRA,3/17/2020,321
Brunei,BRN,3/17/2020,56
Bulgaria,BGR,3/17/2020,67
Burkina Faso,BFA,3/17/2020,15
Burma,BUM,3/17/2020,0
Burundi,BDI,3/17/2020,0
Cabo Verde,CPV,3/17/2020,0
Cambodia,KHM,3/17/2020,33
Cameroon,CMR,3/17/2020,10
Canada,CAN,3/17/2020,478
Central African Republic,CAF,3/17/2020,1
Chad,TCD,3/17/2020,0
Chile,CHL,3/17/2020,201
China,CHN,3/17/2020,81058
Colombia,COL,3/17/2020,65
Congo (Brazzaville),COG,3/17/2020,1
Congo (Kinshasa),COD,3/17/2020,3
Costa Rica,CRI,3/17/2020,41
Cote d'Ivoire,CIV,3/17/2020,5
Croatia,HRV,3/17/2020,65
Cuba,CUB,3/17/2020,5
Cyprus,CYP,3/17/2020,46
Czechia,CZE,3/17/2020,396
Denmark,DNK,3/17/2020,1025
Djibouti,DJI,3/17/2020,0
Dominica,DMA,3/17/2020,0
Dominican Republic,DOM,3/17/2020,21
Ecuador,ECU,3/17/2020,58
Egypt,EGY,3/17/2020,196
El Salvador,SLV,3/17/2020,0
Equatorial Guinea,GNQ,3/17/2020,1
Eritrea,ERI,3/17/2020,0
Estonia,EST,3/17/2020,225
Eswatini,SWZ,3/17/2020,1
Ethiopia,ETH,3/17/2020,5
Fiji,FJI,3/17/2020,0
Finland,FIN,3/17/2020,321
France,FRA,3/17/2020,7715
Gabon,GAB,3/17/2020,1
Gambia,GMB,3/17/2020,1
Georgia,GEO,3/17/2020,34
Germany,DEU,3/17/2020,9257
Ghana,GHA,3/17/2020,7
Greece,GRC,3/17/2020,387
Grenada,GRD,3/17/2020,0
Guatemala,GTM,3/17/2020,6
Guinea,GIN,3/17/2020,1
Guinea-Bissau,GNB,3/17/2020,0
Guyana,GUY,3/17/2020,7
Haiti,HTI,3/17/2020,0
Holy See,VAT,3/17/2020,1
Honduras,HND,3/17/2020,8
Hungary,HUN,3/17/2020,50
Iceland,ISL,3/17/2020,220
India,IND,3/17/2020,142
Indonesia,IDN,3/17/2020,172
Iran,IRN,3/17/2020,16169
Iraq,IRQ,3/17/2020,154
Ireland,IRL,3/17/2020,223
Israel,ISR,3/17/2020,250
Italy,ITA,3/17/2020,31506
Jamaica,JAM,3/17/2020,12
Japan,JPN,3/17/2020,878
Jordan,JOR,3/17/2020,34
Kazakhstan,KAZ,3/17/2020,33
Kenya,KEN,3/17/2020,3
"Korea, South",KOR,3/17/2020,8320
Kosovo,RKS,3/17/2020,0
Kuwait,KWT,3/17/2020,130
Kyrgyzstan,KGZ,3/17/2020,0
Laos,LAO,3/17/2020,0
Latvia,LVA,3/17/2020,49
Lebanon,LBN,3/17/2020,120
Liberia,LBR,3/17/2020,1
Libya,LBY,3/17/2020,0
Liechtenstein,LIE,3/17/2020,7
Lithuania,LTU,3/17/2020,25
Luxembourg,LUX,3/17/2020,140
Madagascar,MDG,3/17/2020,0
Malawi,MWI,3/17/2020,0
Malaysia,MYS,3/17/2020,673
Maldives,MDV,3/17/2020,13
Mali,MLI,3/17/2020,0
Malta,MLT,3/17/2020,38
Mauritania,MRT,3/17/2020,1
Mauritius,MUS,3/17/2020,0
Mexico,MEX,3/17/2020,82
Moldova,MDA,3/17/2020,30
Monaco,MCO,3/17/2020,7
Mongolia,MNG,3/17/2020,5
Montenegro,MNE,3/17/2020,2
Morocco,MAR,3/17/2020,38
Mozambique,MOZ,3/17/2020,0
Namibia,NAM,3/17/2020,2
Nepal,NPL,3/17/2020,1
Netherlands,NLD,3/17/2020,1711
New Zealand,NZL,3/17/2020,12
Nicaragua,NIC,3/17/2020,0
Niger,NER,3/17/2020,0
Nigeria,NGA,3/17/2020,3
North Macedonia,MKD,3/17/2020,26
Norway,NOR,3/17/2020,1463
Oman,OMN,3/17/2020,24
Pakistan,PAK,3/17/2020,236
Panama,PAN,3/17/2020,69
Papua New Guinea,PNG,3/17/2020,0
Paraguay,PRY,3/17/2020,9
Peru,PER,3/17/2020,117
Philippines,PHL,3/17/2020,187
Poland,POL,3/17/2020,238
Portugal,PRT,3/17/2020,448
Qatar,QAT,3/17/2020,439
Romania,ROU,3/17/2020,184
Russia,RUS,3/17/2020,114
Rwanda,RWA,3/17/2020,7
Saint Kitts and Nevis,KNA,3/17/2020,0
Saint Lucia,LCA,3/17/2020,2
Saint Vincent and the Grenadines,VCT,3/17/2020,1
San Marino,SMR,3/17/2020,109
Sao Tome and Principe,STP,3/17/2020,0
Saudi Arabia,SAU,3/17/2020,171
Senegal,SEN,3/17/2020,26
Serbia,SRB,3/17/2020,65
Seychelles,SYC,3/17/2020,4
Sierra Leone,SLE,3/17/2020,0
Singapore,SGP,3/17/2020,266
Slovakia,SVK,3/17/2020,72
Slovenia,SVN,3/17/2020,275
Somalia,SOM,3/17/2020,1
South Africa,ZAF,3/17/2020,62
South Sudan,SSD,3/17/2020,0
Spain,ESP,3/17/2020,11748
Sri Lanka,LKA,3/17/2020,44
Sudan,SDN,3/17/2020,1
Suriname,SUR,3/17/2020,1
Sweden,SWE,3/17/2020,1190
Switzerland,CHE,3/17/2020,2700
Syria,SYR,3/17/2020,0
Taiwan*,TWN,3/17/2020,77
Tanzania,TZA,3/17/2020,1
Thailand,THA,3/17/2020,177
Timor-Leste,TLS,3/17/2020,0
Togo,TGO,3/17/2020,1
Trinidad and Tobago,TTO,3/17/2020,5
Tunisia,TUN,3/17/2020,24
Turkey,TUR,3/17/2020,47
US,USA,3/17/2020,6421
Uganda,UGA,3/17/2020,0
Ukraine,UKR,3/17/2020,14
United Arab Emirates,ARE,3/17/2020,98
United Kingdom,GBR,3/17/2020,1960
Uruguay,URY,3/17/2020,29
Uzbekistan,UZB,3/17/2020,10
Venezuela,VEN,3/17/2020,33
Vietnam,VNM,3/17/2020,66
Western Sahara,ESH,3/17/2020,0
Yemen,YEM,3/17/2020,0
Zambia,ZMB,3/17/2020,0
Zimbabwe,ZWE,3/17/2020,0
Afghanistan,AFG,3/18/2020,22
Albania,ALB,3/18/2020,59
Algeria,DZA,3/18/2020,74
Andorra,AND,3/18/2020,39
Angola,AGO,3/18/2020,0
Antigua and Barbuda,ATG,3/18/2020,1
Argentina,ARG,3/18/2020,79
Armenia,ARM,3/18/2020,84
Australia,AUS,3/18/2020,568
Austria,AUT,3/18/2020,1646
Azerbaijan,AZE,3/18/2020,28
Bahamas,BHS,3/18/2020,1
Bahrain,BHR,3/18/2020,256
Bangladesh,BGD,3/18/2020,14
Barbados,BRB,3/18/2020,2
Belarus,BLR,3/18/2020,51
Belgium,BEL,3/18/2020,1486
Belize,BLZ,3/18/2020,0
Benin,BEN,3/18/2020,2
Bhutan,BTN,3/18/2020,1
Bolivia,BOL,3/18/2020,12
Bosnia and Herzegovina,BIH,3/18/2020,38
Botswana,BWA,3/18/2020,0
Brazil,BRA,3/18/2020,372
Brunei,BRN,3/18/2020,68
Bulgaria,BGR,3/18/2020,92
Burkina Faso,BFA,3/18/2020,20
Burma,BUM,3/18/2020,0
Burundi,BDI,3/18/2020,0
Cabo Verde,CPV,3/18/2020,0
Cambodia,KHM,3/18/2020,35
Cameroon,CMR,3/18/2020,10
Canada,CAN,3/18/2020,657
Central African Republic,CAF,3/18/2020,1
Chad,TCD,3/18/2020,0
Chile,CHL,3/18/2020,238
China,CHN,3/18/2020,81102
Colombia,COL,3/18/2020,93
Congo (Brazzaville),COG,3/18/2020,1
Congo (Kinshasa),COD,3/18/2020,4
Costa Rica,CRI,3/18/2020,50
Cote d'Ivoire,CIV,3/18/2020,6
Croatia,HRV,3/18/2020,81
Cuba,CUB,3/18/2020,7
Cyprus,CYP,3/18/2020,49
Czechia,CZE,3/18/2020,464
Denmark,DNK,3/18/2020,1116
Djibouti,DJI,3/18/2020,1
Dominica,DMA,3/18/2020,0
Dominican Republic,DOM,3/18/2020,21
Ecuador,ECU,3/18/2020,111
Egypt,EGY,3/18/2020,196
El Salvador,SLV,3/18/2020,0
Equatorial Guinea,GNQ,3/18/2020,4
Eritrea,ERI,3/18/2020,0
Estonia,EST,3/18/2020,258
Eswatini,SWZ,3/18/2020,1
Ethiopia,ETH,3/18/2020,6
Fiji,FJI,3/18/2020,0
Finland,FIN,3/18/2020,336
France,FRA,3/18/2020,9124
Gabon,GAB,3/18/2020,1
Gambia,GMB,3/18/2020,1
Georgia,GEO,3/18/2020,38
Germany,DEU,3/18/2020,12327
Ghana,GHA,3/18/2020,7
Greece,GRC,3/18/2020,418
Grenada,GRD,3/18/2020,0
Guatemala,GTM,3/18/2020,6
Guinea,GIN,3/18/2020,1
Guinea-Bissau,GNB,3/18/2020,0
Guyana,GUY,3/18/2020,7
Haiti,HTI,3/18/2020,0
Holy See,VAT,3/18/2020,1
Honduras,HND,3/18/2020,9
Hungary,HUN,3/18/2020,58
Iceland,ISL,3/18/2020,250
India,IND,3/18/2020,156
Indonesia,IDN,3/18/2020,227
Iran,IRN,3/18/2020,17361
Iraq,IRQ,3/18/2020,164
Ireland,IRL,3/18/2020,292
Israel,ISR,3/18/2020,304
Italy,ITA,3/18/2020,35713
Jamaica,JAM,3/18/2020,13
Japan,JPN,3/18/2020,889
Jordan,JOR,3/18/2020,52
Kazakhstan,KAZ,3/18/2020,35
Kenya,KEN,3/18/2020,3
"Korea, South",KOR,3/18/2020,8413
